# 1: position (ang), 2: Fermi energy (eV), the rest is organized as follow for each band:
#   First column is the potential profile of the band (in eV). The next pairs of columns are the wave function and the energy (eV) of the band's states
0.000000000000000000e+00 2.179530356325367624e-01 5.043368557655407702e-01 3.288114227309263393e-02 3.288114227309263393e-02 3.288114232095092765e-02 3.288114232095092765e-02 2.134342643796578454e-01 2.134342643796578454e-01 2.139184492943603522e-01 2.139184492943603522e-01 2.170956787070788541e-01 2.170956787070788541e-01 2.216370043383662503e-01 2.216370043383662503e-01 2.278465792923903832e-01 2.278465792923903832e-01 2.356867811193829598e-01 2.356867811193829598e-01 2.450522364520631435e-01 2.450522364520631435e-01 2.558991047487897963e-01 2.558991047487897963e-01 2.681618709187200134e-01 2.681618709187200134e-01 2.818071853517125636e-01 2.818071853517125636e-01 2.967647987986483105e-01 2.967647987986483105e-01 3.129712438494404725e-01 3.129712438494404725e-01 3.303773743223760717e-01 3.303773743223760717e-01 3.489263730103596139e-01 3.489263730103596139e-01 3.685662870083064591e-01 3.685662870083064591e-01 3.892229044419713846e-01 3.892229044419713846e-01 4.108082525467452450e-01 4.108082525467442458e-01 4.331909212633634487e-01 4.331909212633634487e-01 4.561210120284637792e-01 4.561210119882580516e-01 4.787318309356637380e-01 4.787318309356637380e-01 4.945333773219163787e-01 4.942570712907300434e-01 4.982144172089331136e-01 4.982144172087318301e-01 6.843249978266729983e-01 5.043103478233422754e-01 7.307696491303128372e-01 5.078707646730336034e-01 5.091365767947563237e-01 5.091365766735348464e-01 7.785849202837449301e-01 5.168458133122948439e-01 5.208041433495905759e-01 5.208041433272196929e-01 7.897883802045182478e-01 5.318148508290871934e-01 5.322671458040267867e-01 5.322671457274147366e-01 5.450831589784308484e-01 5.450831589733984295e-01 7.473113022528108385e-01 5.503355506419408405e-01 6.948340658053111518e-01 5.637549183443736345e-01 5.665749995656700344e-01 5.665749995584591359e-01 8.056782279385524825e-01 5.837170734850791742e-01 5.863460441851893190e-01 5.863460441812670121e-01 6.031922178164829118e-01 6.031922178142596902e-01 7.689815477851451586e-01 6.089478726444871315e-01 7.676201337732230234e-01 6.258400355785932456e-01 6.310538691694870250e-01 6.310538691667458844e-01 6.512047921810493190e-01 6.512047921805409478e-01 8.554126437489887325e-01 6.535694296812514237e-01 6.771412116231991796e-01 6.771412116225997702e-01 7.840917718931118552e-01 6.780876019062540561e-01 8.919105904054134282e-01 7.020633554541220178e-01 7.057503809171959963e-01 7.057503809159365593e-01 7.284451876842665818e-01 7.284451876831847805e-01 8.622472067352126013e-01 7.339091030440908492e-01 9.112101262247775946e-01 7.562559240215962486e-01 7.625219824410985892e-01 7.625219824400333302e-01 7.853615596852289160e-01 7.853615596845069380e-01 9.476543012714668812e-01 7.916438956560585272e-01 9.378039344370233676e-01 8.155748319923381562e-01 8.213432671834091092e-01 8.213432671823999165e-01 8.467152574665433029e-01 8.467152574660543607e-01 1.023966947875202482e+00 8.516589705369748131e-01 9.809505806625431479e-01 8.786309981389888168e-01 8.825993010975321518e-01 8.825993010965906826e-01 9.112017490762672756e-01 9.112017490759128924e-01 1.093699327875259586e+00 9.141456479498406562e-01 1.035921336394818315e+00 9.443282666917598434e-01 9.462647926673972698e-01 9.462647926665090914e-01 9.779245365634859910e-01 9.779245365632476261e-01 1.160959797427784324e+00 9.789124695862754244e-01 1.097358096496880764e+00 1.011908493228564909e+00 1.012041729172409088e+00 1.012041729170948257e+00 1.228246065033980816e+00 1.045600719017981017e+00 1.046201972037900996e+00 1.046201972037523076e+00 1.079534723207906222e+00 1.079534723207224323e+00 1.161498031028534772e+00 1.080732489191587264e+00 1.297244303044985614e+00 1.113780959014333494e+00 1.115441589554014623e+00 1.115441589553766599e+00 1.148275840744649834e+00 1.148275840743968379e+00 1.225687944446888888e+00 1.150279129884606677e+00 1.368701272228334265e+00 1.182960746756954951e+00 1.185187701165969498e+00 1.185187701165778762e+00 1.217786522322810594e+00 1.217786522322135578e+00 1.288924076391562590e+00 1.220095654945915209e+00 1.442212730062643500e+00 1.252706033354264781e+00 1.254925237148274864e+00 1.254925237148133421e+00 1.287674976391793180e+00 1.287674976391122383e+00 1.350889005136440613e+00 1.289596824829206900e+00 1.517122996507796140e+00 1.322649703729327664e+00 1.324032315538435256e+00 1.324032315538336890e+00 1.357592560142403260e+00 1.357592560141715143e+00 1.411476599776532836e+00 1.358153773819348764e+00 1.391884013608974735e+00 1.391884013608851500e+00 1.592492054233555443e+00 1.392470443616896869e+00 1.471370803693588636e+00 1.425150491339429282e+00 1.427250708397179935e+00 1.427250708396550660e+00 1.457890422874899672e+00 1.457890422874792202e+00 1.665778221538742221e+00 1.461887311674232359e+00 1.532519128931730812e+00 1.490051184210738899e+00 1.496319756769233456e+00 1.496319756768584197e+00 1.521594121649053388e+00 1.521594121648928599e+00 1.731256855112750070e+00 1.530466256412203352e+00 1.598952411400303752e+00 1.552501219061293902e+00 1.564208993592925978e+00 1.564208993592284935e+00 1.582795614464947098e+00 1.582795614464769240e+00 1.772310294929454910e+00 1.597341939962143353e+00 1.685805112302617204e+00 1.612588780749443895e+00 1.629463412061233241e+00 1.629463412060747185e+00 1.642190861134531721e+00 1.642190861134149582e+00 1.745423246031512221e+00 1.659903196958763427e+00 1.835387075255079381e+00 1.672179674241960790e+00 1.688214531711798250e+00 1.688214531711643485e+00 1.702912556513335396e+00 1.702912556512565345e+00 1.735612930335530990e+00 1.714659222181866394e+00 1.961250713367657994e+00 1.734033705761282462e+00 1.739640523138075379e+00 1.739640523138028971e+00 1.772644527959105876e+00 1.763374181158051446e+00 1.765034862012162531e+00 1.765034862011233940e+00 1.785969195361727380e+00 1.785969195361686079e+00 2.024428341223764694e+00 1.795516491603065479e+00 1.825304647810411796e+00 1.807565588967822379e+00 1.824188333604683132e+00 1.824188333604087831e+00 1.829299496083803600e+00 1.829299496083317544e+00 1.857068474847946238e+00 1.845671453095948600e+00 2.093323975542328075e+00 1.856442251073076921e+00 1.863900845559239627e+00 1.863900845559227637e+00 1.882531617739816809e+00 1.880772622261769556e+00 1.884950703383795778e+00 1.884950703382620940e+00 1.896456715820825201e+00 1.896456715820808991e+00 1.939313794976828431e+00 1.910425393026148111e+00 2.132867628125936665e+00 1.913413314316770641e+00 1.923941394407399308e+00 1.923941394407395977e+00 1.936171787835961444e+00 1.935874894740619023e+00 1.940310435223417285e+00 1.940310435222078578e+00 1.946480330163790740e+00 1.946480330163783634e+00 1.955858862458905278e+00 1.955631104127733444e+00 1.963374068925682447e+00 1.963374068925682003e+00 2.214300207299639389e+00 1.966696216235708228e+00 1.970218079955205814e+00 1.969552077882617880e+00 1.974123340775197022e+00 1.974123340775197022e+00 1.977089362742719514e+00 1.977085196814253765e+00 1.992161363403492480e+00 1.992161363401948382e+00 2.264603309762938554e+00 2.016672597922930077e+00 2.040188885843861488e+00 2.040188885842057598e+00 2.309508003926150188e+00 2.062666074820615592e+00 2.084068273414472650e+00 2.084068273412315708e+00 2.349583006731872370e+00 2.104358582967127855e+00 2.123508469882428251e+00 2.123508469879776595e+00 2.384488585286471896e+00 2.141488299175482002e+00 2.158279721180730970e+00 2.158279721177359445e+00 2.414111727937063190e+00 2.173864631161305905e+00 2.188244102482082898e+00 2.188244102477601150e+00 2.439356624391254336e+00 2.201422923939934773e+00 2.213438322283772575e+00 2.213438322277407444e+00 2.463600281682532867e+00 2.224323969764745890e+00 2.234146196280979879e+00 2.234146196270900386e+00 2.493291180385350359e+00 2.242943640139890338e+00 2.250705360286671119e+00 2.250705360267217348e+00 2.541439430033793023e+00 2.257511210599874474e+00 2.262733035025662698e+00 2.262733034964845125e+00 2.621068784840169918e+00 2.266501915455159999e+00 -1.595663144234459319e+00 -1.373722677025239980e+00 -1.373722677025239980e+00 -1.376473213714365817e+00 -1.376473213714365817e+00 -1.380710098892785842e+00 -1.380710098892785842e+00 -1.386411912080154574e+00 -1.386411912080154574e+00 -1.393556205321929253e+00 -1.393556205321929253e+00 -1.402036335478251905e+00 -1.402036335478251905e+00 -1.411797689138824863e+00 -1.411797689138824863e+00 -1.422769896925955679e+00 -1.422769896925955679e+00 -1.434918611800636290e+00 -1.434918611800636290e+00 -1.448177952093483656e+00 -1.448177952093483656e+00 -1.462494558799214195e+00 -1.462494558799214195e+00 -1.477838992901602033e+00 -1.477838992901602033e+00 -1.494182693109531224e+00 -1.494182693109531224e+00 -1.511507073027237524e+00 -1.511507073027237524e+00 -1.529776597697702911e+00 -1.529776597697702689e+00 -1.548952788278810111e+00 -1.548952788278810111e+00 -1.568980965869900768e+00 -1.568980965852239118e+00 -1.589781084621357143e+00 -1.589781084621357143e+00 -1.956927215917421359e+00 -1.597292167096187265e+00 -1.600828382152786444e+00 -1.600828382081373791e+00 -1.890493030169354993e+00 -1.605681454948515663e+00 -1.613658626100305638e+00 -1.611187365379914249e+00 -1.612031102893837886e+00 -1.612031102870573385e+00 -1.868556340536735139e+00 -1.619280670481800799e+00 -1.627070419654831124e+00 -1.627070419643374732e+00 -1.633256483257454983e+00 -1.633256483257056635e+00 -1.866183798704028618e+00 -1.636152776311887935e+00 -1.646300960340116193e+00 -1.646300960333255459e+00 -1.753242648862207487e+00 -1.653106166912964747e+00 -1.802588776438858176e+00 -1.659637892482578980e+00 -1.667112686272724575e+00 -1.667112686267865351e+00 -1.679915765298529928e+00 -1.679915765298528596e+00 -1.888061373085392569e+00 -1.680756261235779592e+00 -1.696075574173261158e+00 -1.696075574170410105e+00 -1.803355218422233897e+00 -1.700820382580080947e+00 -1.871332842083674119e+00 -1.714222045903484704e+00 -1.720309408640254167e+00 -1.720309408637830328e+00 -1.735635893841734445e+00 -1.735635893840721033e+00 -1.915602946492598102e+00 -1.739512555985379016e+00 -1.861239259860978157e+00 -1.758942728989703053e+00 -1.759558423154458540e+00 -1.759558423149649498e+00 -1.955322437799710933e+00 -1.780958173433448311e+00 -1.782960477581018388e+00 -1.782960477579325298e+00 -1.803911120501909160e+00 -1.803911120500796939e+00 -1.931698072793308629e+00 -1.807306820562904148e+00 -1.973158879366845975e+00 -1.828389301337906003e+00 -1.832009646280270854e+00 -1.832009646278945469e+00 -1.854178108069295838e+00 -1.854178108068556208e+00 -2.004383282628377838e+00 -1.857234243662363005e+00 -2.004948718587074907e+00 -1.881005856620114658e+00 -1.883126948853378169e+00 -1.883126948852063665e+00 -1.908643729235121045e+00 -1.908643729234734909e+00 -2.063066110393170671e+00 -1.909772989087858752e+00 -2.056552430484522187e+00 -1.936937223198532232e+00 -1.937196337603742657e+00 -1.937196337600638474e+00 -2.114892598335941010e+00 -1.965379410974962715e+00 -1.965788014679668905e+00 -1.965788014678021334e+00 -1.994274364383109788e+00 -1.994274364382602860e+00 -2.117749503884863049e+00 -1.995134896578063310e+00 -2.166433924778648823e+00 -2.023817662468903489e+00 -2.024934549131039763e+00 -2.024934549130252837e+00 -2.053936538701926828e+00 -2.053936538701352621e+00 -2.181704548322862980e+00 -2.055151947373375254e+00 -2.221009955822299098e+00 -2.084557062326554355e+00 -2.085752231540869417e+00 -2.085752231540237478e+00 -2.115602830724627292e+00 -2.115602830724033101e+00 -2.245608977733362099e+00 -2.116702054622194407e+00 -2.279420760009017499e+00 -2.146997865003147599e+00 -2.147967284422519274e+00 -2.147967284422023670e+00 -2.178666676805979030e+00 -2.178666676805302682e+00 -2.308811293124596542e+00 -2.179513146568881954e+00 -2.340697827019152744e+00 -2.210544560836370298e+00 -2.211294066520664625e+00 -2.211294066520332446e+00 -2.242579666337662037e+00 -2.242579666336823596e+00 -2.371958373677637955e+00 -2.243251253540436974e+00 -2.403152606555206461e+00 -2.274725994060301293e+00 -2.275319567865539572e+00 -2.275319567865358383e+00 -2.306932103012879764e+00 -2.306932103011848145e+00 -2.435374295414872936e+00 -2.307439048977383056e+00 -2.465923812506609192e+00 -2.339142182327211383e+00 -2.339554154176063161e+00 -2.339554154175958356e+00 -2.371295754289887370e+00 -2.371295754289007629e+00 -2.498714841615609306e+00 -2.371614213877695665e+00 -2.528419622272373157e+00 -2.403332098044779652e+00 -2.403569031821405133e+00 -2.403569031820953494e+00 -2.435192743274700700e+00 -2.435192743274674942e+00 -2.561521797990379490e+00 -2.435366278503088733e+00 -2.590369654934528754e+00 -2.466825499088063811e+00 -2.466947270173516227e+00 -2.466947270170177564e+00 -2.498179773816516569e+00 -2.498179773814066085e+00 -2.622947822419340547e+00 -2.498251744039053257e+00 -2.651414134738205419e+00 -2.529204378475408799e+00 -2.529220208262343395e+00 -2.529220208157170191e+00 -2.682755172412063072e+00 -2.559797373825291267e+00 -2.559844141228678538e+00 -2.559844141216458535e+00 -2.589929592649737877e+00 -2.589929592649697465e+00 -2.710509224774787729e+00 -2.590042340975327928e+00 -2.741025908686838708e+00 -2.619566258984810769e+00 -2.619739137429681008e+00 -2.619739137428426456e+00 -2.648656933425861393e+00 -2.648656933425587390e+00 -2.766579955038341865e+00 -2.648874193965263135e+00 -2.797654012526792577e+00 -2.677153608180449229e+00 -2.677384174941202843e+00 -2.677384174940610873e+00 -2.705008804539595690e+00 -2.705008804538944656e+00 -2.818800307721700538e+00 -2.705204230745072547e+00 -2.852004762364140689e+00 -2.732176064573089480e+00 -2.732267027654862179e+00 -2.732267027654785796e+00 -2.867176932015353508e+00 -2.758507767937443678e+00 -2.758603997861267310e+00 -2.758603997861255319e+00 -2.783867171093171500e+00 -2.783867171092231363e+00 -2.901886526581479497e+00 -2.784231920847783481e+00 -2.913612571054493561e+00 -2.808301567217726724e+00 -2.808977009438836880e+00 -2.808977009438453631e+00 -2.831788084414021966e+00 -2.831788084413231932e+00 -2.942376767116817060e+00 -2.832725601645719404e+00 -2.961493229775602476e+00 -2.854326846101840953e+00 -2.855329033042682596e+00 -2.855329033042297571e+00 -2.875923787938653220e+00 -2.875923787937627818e+00 -2.970215015806924264e+00 -2.876624305203641985e+00 -2.896503082628074210e+00 -2.896503082498347315e+00 -3.005958508039450194e+00 -2.896519013969715228e+00 -2.998958852414859599e+00 -2.914983309341181439e+00 -2.915867846004966957e+00 -2.915867846004561503e+00 -2.932241915446122338e+00 -2.932241915445300773e+00 -3.018638704371503056e+00 -2.933466532833702178e+00 -3.040115665409635515e+00 -2.948398983577815269e+00 -2.948877555724353616e+00 -2.948877555724230159e+00 -3.024528709577209984e+00 -2.962241772295792774e+00 -2.962844992389607857e+00 -2.962844992389306764e+00 -2.973804068187074545e+00 -2.973804068186365779e+00 -3.029133562490351483e+00 -2.974450276868263021e+00 -3.030354726210871874e+00 -2.982673109837727488e+00 -2.982875345376705400e+00 -2.982875345376681420e+00 -2.997823778770553727e+00 -2.986734062275677726e+00 -2.990280451732293621e+00 -2.990280451731535560e+00 -3.168940185685173994e+00 -3.001656463378177708e+00 -3.017505364790085576e+00 -3.017505364788196420e+00 -3.258997547820648322e+00 -3.034926137548650704e+00 -3.052582718272403017e+00 -3.052582718269872597e+00 -3.309224395661238383e+00 -3.069926192384031527e+00 -3.086684838965522815e+00 -3.086684838962265420e+00 -3.349857070396800029e+00 -3.102705683924311231e+00 -3.117881765294613139e+00 -3.117881765290300589e+00 -3.385736664122934503e+00 -3.132141809621927120e+00 -3.145419784967309340e+00 -3.145419784961291487e+00 -3.418710213371218831e+00 -3.157672203045151615e+00 -3.168840693077994874e+00 -3.168840693068899927e+00 -3.451106657559654067e+00 -3.178889367422784940e+00 -3.187766987005531849e+00 -3.187766986989798212e+00 -3.490268410709056468e+00 -3.195391998618418494e+00 -3.201902039982368553e+00 -3.201902039945611289e+00 -3.547649420466840287e+00 -3.206720489444076616e+00 -3.210267682929546673e+00 -3.210267682769812669e+00 -3.324617050703722043e+00 -3.211031063991003354e+00 -3.239601087197415019e+00 -3.239601063761466282e+00 -3.239601103359202039e+00 -3.239601072523621283e+00
